,grid_topology,pv_penetration,hp_penetration,ev_penetration,lem_with_lem,average_energy_price_with_lem,avg_share_balancing_energy_with_lem,avg_normalized_market_energy_with_lem,avg_ratio_gen_dem_with_lem,avg_ratio_hp_hh_with_lem,avg_ratio_pv_hp_with_lem,peak_power_with_lem,season_with_lem,max_loads_with_lem,grid_topology_without_lem,lem_without_lem,average_energy_price_without_lem,avg_share_balancing_energy_without_lem,avg_normalized_market_energy_without_lem,avg_ratio_gen_dem_without_lem,avg_ratio_hp_hh_without_lem,avg_ratio_pv_hp_without_lem,peak_power_without_lem,season_without_lem,max_loads_without_lem,average_energy_price_ratio,peak_power_ratio,max_loads_ratio
99,Urban,0.75,1.0,1.0,True,0.2457,0.1791,0.5847,0.7079,0.8515,3.9784,-1133.212,winter,824.44,Urban,False,0.2676,0.0,0.6035,0.7705,0.7959,5.4012,-1103.972,winter,947.73,0.9181614349775785,1.0264861789972934,0.8699102064934107
100,Urban,1.0,0.0,0.0,True,0.2068,0.2802,0.2683,0.9828,0.0,inf,1091.56,transition,742.85,Urban,False,0.203,0.0,0.2586,0.982,0.0,inf,857.0319999999999,summer,768.72,1.01871921182266,1.2736513922467305,0.9663466541783744
101,Urban,1.0,0.0,0.25,True,0.1967,0.2727,0.3002,1.0483,0.0,inf,1198.564,transition,813.47,Urban,False,0.1975,0.0,0.2883,1.0687,0.0,inf,1015.276,summer,898.89,0.9959493670886076,1.1805302203538743,0.9049716873032296
102,Urban,1.0,0.0,0.5,True,0.1964,0.2572,0.3021,1.0021,0.0,inf,996.68,transition,749.33,Urban,False,0.2008,0.0,0.2939,1.0406,0.0,inf,1015.276,summer,891.99,0.9780876494023903,0.9816837982972118,0.8400654715860044
103,Urban,1.0,0.0,0.75,True,0.196,0.2398,0.3074,0.9651,0.0,inf,903.268,summer,702.68,Urban,False,0.2036,0.0,0.2989,1.0167,0.0,inf,1015.276,summer,885.99,0.962671905697446,0.8896772897222037,0.793101502274292
104,Urban,1.0,0.0,1.0,True,0.1961,0.2239,0.3119,0.9259,0.0,inf,931.52,transition,648.79,Urban,False,0.2065,0.0,0.3042,0.9905,0.0,inf,1015.276,summer,879.13,0.949636803874092,0.9175042057529185,0.7379909683437034
105,Urban,1.0,0.25,0.0,True,0.2022,0.2862,0.4485,1.2563,0.2186,22.7197,1446.944,transition,1157.69,Urban,False,0.2101,0.0,0.4535,1.2866,0.2035,34.0917,1417.852,summer,1274.92,0.9623988576868158,1.020518361577936,0.9080491324945879
106,Urban,1.0,0.25,0.25,True,0.1986,0.2815,0.4621,1.2481,0.2189,23.7507,1414.864,summer,1157.21,Urban,False,0.207,0.0,0.465,1.2993,0.2035,35.7149,1491.4,summer,1328.38,0.9594202898550726,0.9486817755129409,0.8711437992140802
107,Urban,1.0,0.25,0.5,True,0.1974,0.2739,0.4641,1.1977,0.2195,23.7404,1354.576,summer,1098.1,Urban,False,0.2085,0.0,0.4677,1.2667,0.2035,35.7149,1491.4,summer,1321.58,0.9467625899280575,0.9082580126056055,0.8308993780172218
108,Urban,1.0,0.25,0.75,True,0.197,0.2623,0.4687,1.1559,0.2195,23.5543,1364.104,summer,1052.17,Urban,False,0.2101,0.0,0.4707,1.2388,0.2035,35.7149,1491.4,summer,1315.0,0.9376487386958591,0.914646640740244,0.80012927756654
109,Urban,1.0,0.25,1.0,True,0.1968,0.2531,0.4702,1.1126,0.2194,23.7894,1357.404,summer,1008.32,Urban,False,0.2118,0.0,0.4738,1.2087,0.2035,35.7149,1491.4,summer,1307.48,0.9291784702549576,0.9101542175137454,0.7711934408174503
110,Urban,1.0,0.5,0.0,True,0.2074,0.2694,0.4722,1.1288,0.4653,9.3283,1390.26,summer,1064.08,Urban,False,0.2205,0.0,0.4993,1.1572,0.4344,12.8844,1417.852,summer,1259.38,0.9405895691609978,0.9805395767682381,0.8449236926106496
111,Urban,1.0,0.5,0.25,True,0.2039,0.2642,0.4882,1.126,0.4657,9.7938,1400.964,summer,1078.96,Urban,False,0.2174,0.0,0.5101,1.1718,0.4345,13.4976,1491.4,summer,1311.99,0.9379024839006439,0.9393616735952796,0.8223843169536353
112,Urban,1.0,0.5,0.5,True,0.2051,0.2584,0.4967,1.0831,0.4651,9.9203,1339.588,summer,1033.92,Urban,False,0.2194,0.0,0.5158,1.1466,0.4345,13.4976,1491.4,summer,1305.06,0.9348222424794895,0.8982083947968351,0.7922394372672522
113,Urban,1.0,0.5,0.75,True,0.2048,0.2492,0.5014,1.0495,0.465,9.8859,1301.2759999999998,summer,998.85,Urban,False,0.2206,0.0,0.5188,1.1234,0.4345,13.4976,1491.4,summer,1298.62,0.9283771532184951,0.872519780072415,0.7691626495818639
114,Urban,1.0,0.5,1.0,True,0.2046,0.24,0.503,1.0108,0.4651,9.8803,1306.408,summer,941.49,Urban,False,0.2219,0.0,0.522,1.0986,0.4345,13.4976,1491.4,summer,1291.26,0.922036953582695,0.8759608421617271,0.729125040657962
115,Urban,1.0,0.75,0.0,True,0.2085,0.2471,0.4895,1.0533,0.6434,6.4264,1367.616,summer,1016.18,Urban,False,0.2264,0.0,0.533,1.0854,0.5985,9.1911,1417.852,summer,1245.73,0.9209363957597173,0.96456893949439,0.8157305355092997
116,Urban,1.0,0.75,0.25,True,0.2046,0.2439,0.5013,1.0526,0.6439,6.7802,1390.02,summer,1029.43,Urban,False,0.2232,0.0,0.5428,1.1007,0.5986,9.6305,1491.4,summer,1299.33,0.9166666666666666,0.9320236019847122,0.7922775584339622
117,Urban,1.0,0.75,0.5,True,0.2057,0.2364,0.5107,1.0152,0.6425,6.8642,1354.744,summer,982.3,Urban,False,0.2249,0.0,0.5485,1.0783,0.5986,9.6305,1491.4,summer,1292.62,0.9146287238772788,0.9083706584417325,0.75992944562207
118,Urban,1.0,0.75,0.75,True,0.2066,0.2286,0.5218,0.9838,0.6435,6.8138,1301.916,summer,932.07,Urban,False,0.2266,0.0,0.5535,1.0577,0.5986,9.6305,1491.4,summer,1286.14,0.911738746690203,0.8729489070671851,0.7247033759932822
119,Urban,1.0,0.75,1.0,True,0.2063,0.2218,0.5183,0.9498,0.6425,6.8146,1321.76,summer,892.22,Urban,False,0.2276,0.0,0.5567,1.0356,0.5986,9.6305,1491.4,summer,1278.92,0.9064147627416521,0.8862545259487729,0.6976355049573078
120,Urban,1.0,1.0,0.0,True,0.2094,0.2275,0.5127,0.9884,0.8577,4.829,1350.936,summer,994.2,Urban,False,0.2314,0.0,0.5777,1.0273,0.7957,7.0126,1417.852,summer,1237.43,0.9049265341400173,0.9528046650849312,0.8034393864703457
121,Urban,1.0,1.0,0.25,True,0.2061,0.2256,0.5258,0.9917,0.8575,5.134,1389.052,summer,1012.44,Urban,False,0.2281,0.0,0.5868,1.0431,0.7959,7.3473,1491.4,summer,1291.23,0.9035510740903113,0.9313745474051226,0.7840895889965382
122,Urban,1.0,1.0,0.5,True,0.2073,0.218,0.5324,0.9579,0.8565,5.1628,1339.604,summer,978.57,Urban,False,0.2297,0.0,0.5926,1.0228,0.7959,7.3473,1491.4,summer,1284.47,0.9024814976055726,0.8982191229717044,0.7618472988859218
123,Urban,1.0,1.0,0.75,True,0.2083,0.2114,0.5401,0.9294,0.8571,5.1397,1300.168,summer,942.64,Urban,False,0.2311,0.0,0.5976,1.0039,0.7959,7.3473,1491.4,summer,1277.76,0.9013414106447426,0.8717768539627194,0.7377285249186075
124,Urban,1.0,1.0,1.0,True,0.2094,0.2071,0.5463,0.8984,0.8573,5.1148,1334.312,summer,927.05,Urban,False,0.2326,0.0,0.6032,0.984,0.7959,7.3473,1491.4,summer,1269.78,0.9002579535683577,0.8946707791336997,0.7300871017026571
