,grid_topology,pv_penetration,hp_penetration,ev_penetration,lem_with_lem,average_energy_price_with_lem,avg_share_balancing_energy_with_lem,avg_normalized_market_energy_with_lem,avg_ratio_gen_dem_with_lem,avg_ratio_hp_hh_with_lem,avg_ratio_pv_hp_with_lem,peak_power_with_lem,season_with_lem,max_loads_with_lem,grid_topology_without_lem,lem_without_lem,average_energy_price_without_lem,avg_share_balancing_energy_without_lem,avg_normalized_market_energy_without_lem,avg_ratio_gen_dem_without_lem,avg_ratio_hp_hh_without_lem,avg_ratio_pv_hp_without_lem,peak_power_without_lem,season_without_lem,max_loads_without_lem,average_energy_price_ratio,peak_power_ratio,max_loads_ratio
81,Suburban,0.75,0.25,0.25,True,0.2107,0.2034,0.3738,1.2669,0.3948,12.569,659.648,summer,468.78,Suburban,False,0.233,0.0,0.3628,1.3626,0.3684,14.5471,671.588,summer,602.24,0.9042918454935622,0.9822212427857556,0.7783939957492029
82,Suburban,0.75,0.25,0.5,True,0.208,0.1868,0.3787,1.1828,0.395,12.4924,611.576,summer,450.08,Suburban,False,0.2332,0.0,0.3636,1.2954,0.3684,14.5471,671.588,summer,597.77,0.8919382504288165,0.9106416433885062,0.7529317295949948
83,Suburban,0.75,0.25,0.75,True,0.2057,0.1739,0.3752,1.1107,0.3948,12.5682,604.604,summer,426.79,Suburban,False,0.2335,0.0,0.3647,1.2388,0.3684,14.5471,671.588,summer,594.01,0.8809421841541755,0.9002602786232036,0.7184895877173786
84,Suburban,0.75,0.25,1.0,True,0.2126,0.1457,0.4205,1.053,0.3949,12.566,563.8879999999999,summer,430.83,Suburban,False,0.2403,0.0,0.3773,1.1881,0.3684,14.5471,667.988,summer,589.56,0.8847274240532668,0.8441588771055766,0.7307653165072258
85,Suburban,0.75,0.5,0.0,True,0.208,0.1724,0.4078,1.1996,0.8266,6.5494,607.3800000000001,summer,473.05,Suburban,False,0.2348,0.0,0.4069,1.2517,0.7831,7.1726,672.524,summer,598.85,0.8858603066439522,0.9031350554032274,0.7899307005093095
86,Suburban,0.75,0.5,0.25,True,0.2111,0.1738,0.4152,1.1214,0.8314,6.3317,-595.7239999999999,winter,450.53,Suburban,False,0.2384,0.0,0.4121,1.2006,0.7832,7.1223,669.196,summer,591.69,0.885486577181208,0.8902085487659818,0.7614291267386637
87,Suburban,0.75,0.5,0.5,True,0.2121,0.1692,0.4245,1.0496,0.8346,6.1257,-599.0799999999999,winter,445.1,Suburban,False,0.2398,0.0,0.416,1.1476,0.7832,7.1223,669.196,summer,586.97,0.8844870725604671,0.8952235219576924,0.7583011056783141
88,Suburban,0.75,0.5,0.75,True,0.2103,0.1545,0.4226,0.9907,0.8349,6.1234,-605.412,winter,431.05,Suburban,False,0.2399,0.0,0.417,1.1032,0.7832,7.1223,669.196,summer,583.44,0.8766152563568153,0.9046856227472968,0.7388077608665844
89,Suburban,0.75,0.5,1.0,True,0.2166,0.1296,0.4661,0.9433,0.8354,6.0958,619.368,summer,432.29,Suburban,False,0.2457,0.0,0.4297,1.062,0.7832,7.1223,665.5920000000001,summer,579.19,0.8815628815628815,0.930552049904446,0.7463699304200694
90,Suburban,0.75,0.75,0.0,True,0.2072,0.1467,0.4362,1.0829,1.2154,4.2653,-756.228,winter,504.79,Suburban,False,0.237,0.0,0.4462,1.127,1.1533,4.659,669.916,summer,596.67,0.8742616033755275,1.1288400336758637,0.8460120334523272
91,Suburban,0.75,0.75,0.25,True,0.211,0.1486,0.4458,1.0181,1.2187,4.1742,-762.528,winter,504.02,Suburban,False,0.2407,0.0,0.4524,1.0846,1.1534,4.6262,664.724,summer,590.28,0.8766098878271708,1.1471347506634333,0.8538659619163786
92,Suburban,0.75,0.75,0.5,True,0.2109,0.1425,0.453,0.9575,1.2221,4.0731,-767.012,winter,512.01,Suburban,False,0.2419,0.0,0.4563,1.0402,1.1534,4.6262,662.144,summer,587.51,0.8718478710210831,1.158376425671757,0.8714915490800157
93,Suburban,0.75,0.75,0.75,True,0.2123,0.1412,0.4561,0.9041,1.2276,4.0079,-767.012,winter,517.63,Suburban,False,0.2436,0.0,0.4614,1.005,1.1534,4.6262,662.144,summer,584.7,0.8715106732348111,1.158376425671757,0.8852916025312125
